,0,1,2,3,4,5,6,7
0,0.9280617495711835,0.9669077125729186,0.45121951219512196,0.7208619000979432,0.9726647221598983,0.9388093840455033,0.6003316749585407,0.6363914373088685
1,0.9336332389809947,0.9539010421556662,0.8100642691098044,0.6218009478672986,0.968869123252859,0.9329114065094097,0.8164840400190567,0.658890102253549
2,0.9504497751124438,0.9236095084237249,0.8980059592023837,0.7427184466019418,0.9587585656145293,0.933167674726595,0.6932960314993265,0.5872191011235955
3,0.9218866375837906,0.9365597502128867,0.8425925925925926,0.361003861003861,0.9470199540325951,0.4947939106706879,0.6513307476260533,0.2296275553066368
4,0.8598454317007255,0.9006504838965572,0.9123921023911102,0.4328274311410905,0.951718524823966,0.8047497598164237,0.7546339930882815,0.6897497428865272
5,0.974188067699144,0.9360201202306465,0.9315840621963071,0.8408279800142755,0.955652686072104,0.9457561895538934,0.7019041365725541,0.5774982744075466
6,0.9396787281609671,0.9610351357037661,0.6504770164787511,0.3709180529882933,0.9504597475774244,0.4751454608252079,0.564397985655425,0.3565366518622752
7,0.9604115505123211,0.9398567716585335,0.8547463982632721,0.7442799461641992,0.9577857014525202,0.8943926296633303,0.7474763161981675,0.2952125196777479
8,0.9676639954898724,0.9597013286482925,0.37575757575757573,0.5884756845116469,0.9710738039047415,0.9437401056286501,0.8499015748031497,0.34812907135282534
9,0.6332485829581769,0.9037935466860024,0.7662529550827423,0.45656108597285067,0.9365868497197214,0.572492694386615,0.5286687790268675,0.3281978422057452
10,0.9633044136772961,0.9599474164069292,0.8782015846692464,0.6229767074615081,0.9473400454863083,0.7836707291881843,0.8544373486016296,0.6614411872289283
11,0.9262011181213262,0.7941977948266465,0.14749000444247,0.6987537602062742,0.9355127164205306,0.656347884547802,0.30840223034031916,0.4450704225352113
12,0.9758127213567912,0.9683464414020778,0.9185310257492613,0.8358287365379564,0.9701776414952377,0.9118530342793756,0.8687193217313699,0.6018018018018018
